P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp
30,10,500,40,15,25,1,2.0,18,18,20,23,19,18,19,17,17,19,16,16,20,20,19,22,24,18,15,17,22,16,15,16,20,16,23,18,18,17,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 23,2,0.07804632908260481,0.025902821136081007,-2.581463292556573,4.288,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68,16 25,2,0.07801676536555556,0.023725953598004813,-2.5853599344712253,3.68
30,10,500,40,15,25,1,2.0,15,23,16,18,20,24,15,20,22,16,21,17,24,16,17,18,19,21,24,15,16,20,24,16,20,16,16,24,17,19,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,24 16,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,9 22,2,0.07787976851164609,0.013226990368373909,-2.579798399608066,3.92,16 24,2,0.0815810026234189,0.025386049934096357,-2.537946555877858,6.612,9 22,2,0.07787976851164609,0.013226990368373909,-2.579798399608066,3.92
30,10,500,40,15,25,1,2.0,22,23,18,23,19,16,24,18,24,18,15,24,20,23,15,24,16,16,22,16,21,16,24,20,24,20,24,17,15,24,26 14,2,0.07952644091152967,0.020060727113586325,-2.562844340822856,4.962,16 26,2,0.07903676417546146,0.025750576471104288,-2.5662043434009396,5.088,26 14,2,0.07952644091152967,0.020060727113586325,-2.562844340822856,4.962,16 26,2,0.07903676417546146,0.025750576471104288,-2.5662043434009396,5.088,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 14,2,0.07952644091152967,0.020060727113586325,-2.562844340822856,4.962,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 19,2,0.079650049417184,0.01709883389228056,-2.561629612459471,5.12,26 14,2,0.07952644091152967,0.020060727113586325,-2.562844340822856,4.962,26 10,2,0.07790349288387935,0.030028142185480604,-2.5791832029698427,4.572,26 10,2,0.07790349288387935,0.030028142185480604,-2.5791832029698427,4.572,16 26,2,0.07903676417546146,0.025750576471104288,-2.5662043434009396,5.088,16 26,2,0.07903676417546146,0.025750576471104288,-2.5662043434009396,5.088,16 26,2,0.07903676417546146,0.025750576471104288,-2.5662043434009396,5.088
30,10,500,40,15,25,1,2.0,19,15,19,23,23,20,16,19,15,17,24,18,22,17,19,18,16,19,19,20,22,23,15,19,22,17,23,17,16,16,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,11 7,2,0.08082622828844808,0.028382201139275684,-2.5429874656144476,5.956,27 7,2,0.07938158501504942,0.02905486298978685,-2.560527694130174,5.148,9 7,2,0.07935470901665294,0.014150349634547666,-2.5633145929356256,5.76,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 27,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 27,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 27,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 27,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 27,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,27 11,2,0.079754448050635,0.02638346274470249,-2.556706214461869,5.024,11 22,2,0.07604335308406164,0.014585630551168679,-2.6083698064107628,4.356
30,10,500,40,15,25,1,2.0,23,18,16,15,19,18,19,19,15,24,22,15,16,23,19,24,20,17,20,24,16,21,21,15,17,19,21,15,17,18,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,17 21,2,0.07901388698942693,0.030621079687107755,-2.56725345254682,5.652,11 15,2,0.07802210512964435,0.016794688947373317,-2.584763459151917,3.834,11 15,2,0.07802210512964435,0.016794688947373317,-2.584763459151917,3.834,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,28 21,2,0.07808383566924638,0.027707575456259036,-2.5810070208317373,4.7,28 21,2,0.07808383566924638,0.027707575456259036,-2.5810070208317373,4.7,29 21,2,0.07758280691708651,0.02479201332372143,-2.5850398330995663,4.554,29 21,2,0.07758280691708651,0.02479201332372143,-2.5850398330995663,4.554,11 21,2,0.0798865291684788,0.011237049450720345,-2.55980200487901,5.388,11 15,2,0.07802210512964435,0.016794688947373317,-2.584763459151917,3.834
30,10,500,40,15,25,1,2.0,23,21,23,23,22,19,19,15,19,15,15,15,21,20,16,24,24,17,19,18,20,24,18,18,24,18,15,23,17,23,16 7,2,0.07692183266043909,0.01858535088802704,-2.599026283410545,5.424,28 29,2,0.07843962044915266,0.029503252979867826,-2.580118028455545,5.104,29 7,2,0.07786726007797919,0.02218934315598028,-2.581106843854741,5.742,29 7,2,0.07786726007797919,0.02218934315598028,-2.581106843854741,5.742,24 7,2,0.07781079883515696,0.01813937204768519,-2.583742186136659,4.608,28 29,2,0.07843962044915266,0.029503252979867826,-2.580118028455545,5.104,28 29,2,0.07843962044915266,0.029503252979867826,-2.580118028455545,5.104,24 7,2,0.07781079883515696,0.01813937204768519,-2.583742186136659,4.608,24 7,2,0.07781079883515696,0.01813937204768519,-2.583742186136659,4.608,24 7,2,0.07781079883515696,0.01813937204768519,-2.583742186136659,4.608,24 14,2,0.07783302625382132,0.01761792013375272,-2.5861105883088835,4.464,28 7,2,0.07779235834415878,0.026700287831968116,-2.5820763952770966,5.602,28 7,2,0.07779235834415878,0.026700287831968116,-2.5820763952770966,5.602,28 7,2,0.07779235834415878,0.026700287831968116,-2.5820763952770966,5.602,28 14,2,0.07781458576282314,0.023773942458959762,-2.585249814423045,5.458,28 14,2,0.07781458576282314,0.023773942458959762,-2.585249814423045,5.458,24 14,2,0.07783302625382132,0.01761792013375272,-2.5861105883088835,4.464,24 14,2,0.07783302625382132,0.01761792013375272,-2.5861105883088835,4.464,24 14,2,0.07783302625382132,0.01761792013375272,-2.5861105883088835,4.464,24 14,2,0.07783302625382132,0.01761792013375272,-2.5861105883088835,4.464,14 15,2,0.07730826623959346,0.027795379234914246,-2.5880282976101046,4.512,14 15,2,0.07730826623959346,0.027795379234914246,-2.5880282976101046,4.512,14 15,2,0.07730826623959346,0.027795379234914246,-2.5880282976101046,4.512,14 15,2,0.07730826623959346,0.027795379234914246,-2.5880282976101046,4.512,7 15,2,0.07728603882092906,0.02915899728857619,-2.5886389228624895,4.656,7 15,2,0.07728603882092906,0.02915899728857619,-2.5886389228624895,4.656,15 7,2,0.07728603882092906,0.02915899728857619,-2.5886389228624895,4.656,15 7,2,0.07728603882092906,0.02915899728857619,-2.5886389228624895,4.656,24 7,2,0.07781079883515696,0.01813937204768519,-2.583742186136659,4.608
30,10,500,40,15,25,1,2.0,24,19,18,17,20,19,21,19,23,17,16,18,18,15,15,19,17,16,23,23,20,15,23,24,23,19,24,24,18,15,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,9 17,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 21,2,0.07818734224692982,0.01718842280243768,-2.584836131702862,5.524,9 21,2,0.07718075274216787,0.02931807172062762,-2.590806572402095,4.688,9 17,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,9 17,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,9 17,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,9 17,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,17 9,2,0.07795925748351752,0.020238186170008783,-2.585140817097509,5.052,9 13,2,0.07475932991933125,0.02540034377363198,-2.625102435873861,3.668
30,10,500,40,15,25,1,2.0,20,16,15,22,16,17,16,20,15,21,15,16,23,19,18,15,23,16,21,20,19,17,19,18,23,24,24,20,20,15,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 11,2,0.07976443782980254,0.03038854814094963,-2.5568399385839427,4.652,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,16 2,2,0.08095235499067811,0.019927108722284623,-2.5444828595588853,5.218,2 7,2,0.07783765768107818,0.017669241382628043,-2.58635955055219,4.63
30,10,500,40,15,25,1,2.0,16,17,18,20,24,18,24,21,21,15,17,24,18,23,17,16,15,23,17,17,17,17,15,16,24,15,20,24,22,20,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,8 14,2,0.07478264126440448,0.01263044221145911,-2.632248545856503,4.662,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 14,2,0.07478264126440448,0.01263044221145911,-2.632248545856503,4.662,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,8 22,2,0.07541466243512766,0.017021598694144165,-2.6238417117470316,4.74,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612,4 22,2,0.07587764662372583,0.023779245073621433,-2.6082829920536987,3.612
30,10,500,40,15,25,1,2.0,18,16,18,17,21,15,24,18,20,15,19,23,24,24,21,21,19,23,22,20,15,17,24,22,21,22,22,21,19,19,3 14,2,0.07663679183743835,0.01868337838066939,-2.60000444154459,4.776,1 6,2,0.07589027062390281,0.024766007420103073,-2.612617717108421,3.568,3 14,2,0.07663679183743835,0.01868337838066939,-2.60000444154459,4.776,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,1 2,2,0.07696363136877613,0.019858940301336753,-2.5968947508511175,4.948,1 2,2,0.07696363136877613,0.019858940301336753,-2.5968947508511175,4.948,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 3,2,0.07737493025254971,0.028722810575688883,-2.5867632609114275,5.034,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 7,2,0.07636699123199725,0.015464947118956775,-2.6037114761908753,4.572,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 4,2,0.07629952000448069,0.010615075068272369,-2.6044435444751923,4.248,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 14,2,0.07762839805155383,0.0213331063895963,-2.589534821800691,4.71,2 7,2,0.07636699123199725,0.015464947118956775,-2.6037114761908753,4.572,9 2,2,0.07622831418962579,0.029645452771592622,-2.6039424380130325,4.854,1 2,2,0.07696363136877613,0.019858940301336753,-2.5968947508511175,4.948,1 14,2,0.07622549295366475,0.0252520538304143,-2.603680191789259,4.69
