P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp
20,10,500,40,15,25,1,2.0,19,18,21,22,19,24,19,22,18,17,22,18,19,16,18,16,22,19,17,17,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,9 6,2,0.1167871469712606,0.029759334811838376,-2.181086303489711,5.848,9 6,2,0.1167871469712606,0.029759334811838376,-2.181086303489711,5.848,9 6,2,0.1167871469712606,0.029759334811838376,-2.181086303489711,5.848,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,8 9,2,0.11733417180448603,0.02685331261789644,-2.182925678235822,6.972,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,13 6,2,0.1161744477477329,0.029356013952630836,-2.190653017705341,5.912,8 6,2,0.11790438661112178,0.03446477841521221,-2.1714776587510123,6.292,9 6,2,0.1167871469712606,0.029759334811838376,-2.181086303489711,5.848,9 6,2,0.1167871469712606,0.029759334811838376,-2.181086303489711,5.848
20,10,500,40,15,25,1,2.0,22,20,21,20,17,15,24,21,17,15,19,15,22,18,20,24,24,22,21,16,9 12,2,0.11353720006620509,0.022172758936239385,-2.2159029568005284,6.182,9 12,2,0.11353720006620509,0.022172758936239385,-2.2159029568005284,6.182,1 9,2,0.11406348987210242,0.023921606034511385,-2.2121896480815804,6.39,9 1,2,0.11406348987210242,0.023921606034511385,-2.2121896480815804,6.39,9 1,2,0.11406348987210242,0.023921606034511385,-2.2121896480815804,6.39,9 1,2,0.11406348987210242,0.023921606034511385,-2.2121896480815804,6.39,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 18,2,0.11444279810849241,0.03376966632785819,-2.206078271429573,5.856,9 18,2,0.11444279810849241,0.03376966632785819,-2.206078271429573,5.856,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,8 9,2,0.11417841796036168,0.025112933943176697,-2.204896264953143,6.758,9 18,2,0.11444279810849241,0.03376966632785819,-2.206078271429573,5.856,9 2,2,0.11482341980862781,0.03487995771909368,-2.1976710741223697,5.898,8 9,2,0.11417841796036168,0.025112933943176697,-2.204896264953143,6.758
20,10,500,40,15,25,1,2.0,23,20,21,24,19,15,18,17,16,17,22,23,18,23,20,22,23,19,24,21,9 12,2,0.11996656115235255,0.02614201659669091,-2.1585412076454475,9.25,9 12,2,0.11996656115235255,0.02614201659669091,-2.1585412076454475,9.25,9 12,2,0.11996656115235255,0.02614201659669091,-2.1585412076454475,9.25,9 12,2,0.11996656115235255,0.02614201659669091,-2.1585412076454475,9.25,17 12,2,0.11941831807184587,0.03628840729715508,-2.160374593862622,8.044,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,9 17,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,9 17,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 9,2,0.12033691357964021,0.03241519577876295,-2.155014899168689,8.654,17 12,2,0.11941831807184587,0.03628840729715508,-2.160374593862622,8.044,17 2,2,0.11796613361421558,0.033346897691331936,-2.172102490171681,7.378,17 12,2,0.11941831807184587,0.03628840729715508,-2.160374593862622,8.044,2 12,2,0.1175957811869279,0.04247961805373114,-2.172034944971635,7.974,9 12,2,0.11996656115235255,0.02614201659669091,-2.1585412076454475,9.25,2 12,2,0.1175957811869279,0.04247961805373114,-2.172034944971635,7.974
20,10,500,40,15,25,1,2.0,21,20,16,22,24,22,17,23,23,21,16,19,22,20,19,19,16,23,20,18,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,8 10,2,0.11637108307368763,0.02382324554381172,-2.1863425814861692,6.838,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,18 15,2,0.11518085561676565,0.020747745306766104,-2.19818623761463,6.824,10 15,2,0.11709912038418696,0.023790607960661965,-2.18419872537115,8.872,17 10,2,0.1154127909623865,0.029833871570758074,-2.1953135729219713,6.47,18 15,2,0.11518085561676565,0.020747745306766104,-2.19818623761463,6.824
20,10,500,40,15,25,1,2.0,19,21,23,18,24,19,17,19,20,15,24,20,22,17,17,19,21,19,16,24,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,9 7,2,0.11707997759577937,0.033355795814916205,-2.181130768884486,7.424,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 7,2,0.11817822422496552,0.03138474785610946,-2.174317184418198,7.652,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,16 9,2,0.1168253744278809,0.01787083762780011,-2.187110491999449,7.248,9 7,2,0.11707997759577937,0.033355795814916205,-2.181130768884486,7.424,1 7,2,0.1136428320483897,0.029944363820187895,-2.2171290145998057,6.098
20,10,500,40,15,25,1,2.0,20,23,21,20,24,19,23,15,23,19,21,21,18,18,20,20,23,19,17,16,13 5,2,0.12270672399808544,0.04123018566458901,-2.127582515200076,8.998,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,13 5,2,0.12270672399808544,0.04123018566458901,-2.127582515200076,8.998,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,13 5,2,0.12270672399808544,0.04123018566458901,-2.127582515200076,8.998,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,13 5,2,0.12270672399808544,0.04123018566458901,-2.127582515200076,8.998,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84,8 7,2,0.11801978327213308,0.02534973463823916,-2.170173355625286,4.84
20,10,500,40,15,25,1,2.0,22,18,16,22,21,23,17,23,17,21,23,17,23,18,18,18,20,18,24,21,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298,8 5,2,0.11546322903396189,0.03348889078869917,-2.199164320933959,5.298
20,10,500,40,15,25,1,2.0,17,24,24,23,15,20,17,17,23,23,17,22,15,24,18,20,18,16,21,21,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 14,2,0.11225875645590971,0.03394484931126699,-2.231691563648862,6.23,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,10 18,2,0.11139734633209139,0.020713587454282457,-2.240545457086915,5.948,10 18,2,0.11139734633209139,0.020713587454282457,-2.240545457086915,5.948,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,10 15,2,0.11280178475220992,0.03699719929828663,-2.2263166092119127,6.158,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684,4 13,2,0.10753947299033663,0.0349219273207761,-2.271313241462109,3.354,12 13,2,0.10976691037163631,0.032490975235044996,-2.2533886470498206,3.684
20,10,500,40,15,25,1,2.0,22,19,23,23,16,16,16,23,16,19,24,21,23,24,22,18,24,23,19,16,13 6,2,0.12179967258898153,0.03127875332457266,-2.1418797297003014,9.088,13 6,2,0.12179967258898153,0.03127875332457266,-2.1418797297003014,9.088,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,13 6,2,0.12179967258898153,0.03127875332457266,-2.1418797297003014,9.088,13 6,2,0.12179967258898153,0.03127875332457266,-2.1418797297003014,9.088,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552,6 7,2,0.12279319963227264,0.0461428467644598,-2.129078806231679,8.552
20,10,500,40,15,25,1,2.0,21,16,16,19,19,15,23,15,17,22,22,19,15,20,15,22,22,19,16,21,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 14,2,0.11962304075453989,0.04051606589385691,-2.15561156466169,6.604,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 14,2,0.11962304075453989,0.04051606589385691,-2.15561156466169,6.604,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 14,2,0.11962304075453989,0.04051606589385691,-2.15561156466169,6.604,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474,3 12,2,0.12180562173303085,0.048089175372342655,-2.1374784540666125,7.474
20,10,500,40,15,25,1,2.0,15,17,15,19,15,22,17,16,21,17,23,19,22,22,19,16,22,15,19,19,17 7,2,0.11783241973194027,0.03797231957624397,-2.176014639143248,6.844,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,17 18,2,0.11916944301263502,0.01829317121430321,-2.1710425819226575,6.726,18 7,2,0.11892838899218262,0.030166728097990883,-2.1680136745036043,6.73,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57,18 7,2,0.11892838899218262,0.030166728097990883,-2.1680136745036043,6.73,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57,18 7,2,0.11892838899218262,0.030166728097990883,-2.1680136745036043,6.73,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57,17 6,2,0.11837236899308941,0.026495691793538834,-2.1673251372326257,6.684,17 6,2,0.11837236899308941,0.026495691793538834,-2.1673251372326257,6.684,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57,18 6,2,0.11946833825333178,0.03728543982041192,-2.1571791405519427,6.57
20,10,500,40,15,25,1,2.0,20,21,19,19,17,23,16,16,21,22,24,19,16,19,22,21,16,15,18,22,0 6,2,0.11590595208032392,0.023946647400037345,-2.1935381236277127,7.296,0 6,2,0.11590595208032392,0.023946647400037345,-2.1935381236277127,7.296,0 6,2,0.11590595208032392,0.023946647400037345,-2.1935381236277127,7.296,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,7 15,2,0.1164122012812228,0.030714695432791844,-2.1885787408073303,6.682,7 15,2,0.1164122012812228,0.030714695432791844,-2.1885787408073303,6.682,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,6 15,2,0.11743063452053365,0.020307794256450844,-2.1793641034086866,7.162,10 6,2,0.11725946493866107,0.020574342712147246,-2.1781080034328024,6.256,19 6,2,0.11815966625754416,0.0165036741474709,-2.1742156133863193,6.34,19 6,2,0.11815966625754416,0.0165036741474709,-2.1742156133863193,6.34,19 6,2,0.11815966625754416,0.0165036741474709,-2.1742156133863193,6.34,19 6,2,0.11815966625754416,0.0165036741474709,-2.1742156133863193,6.34,19 7,2,0.11714123301823334,0.026303939292426224,-2.179033114678202,5.86
20,10,500,40,15,25,1,2.0,15,22,21,20,20,24,22,19,21,18,15,21,24,15,19,19,15,15,17,24,1 18,2,0.11730716091091237,0.019143940443253894,-2.1857037857644617,6.482,17 1,2,0.11684861794056717,0.020827681745049197,-2.1862054944472002,6.36,17 2,2,0.11771058640819808,0.04028397953913323,-2.176660561305298,6.45,2 18,2,0.1181691293785433,0.03474493938365196,-2.1680431683258106,6.572,18 2,2,0.1181691293785433,0.03474493938365196,-2.1680431683258106,6.572,18 2,2,0.1181691293785433,0.03474493938365196,-2.1680431683258106,6.572,18 2,2,0.1181691293785433,0.03474493938365196,-2.1680431683258106,6.572,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,17 18,2,0.11928331579521297,0.022276938680413944,-2.1621000081865804,7.562,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962,18 4,2,0.11855948252054023,0.03874760945064335,-2.163578193892632,6.962
20,10,500,40,15,25,1,2.0,24,21,18,18,18,24,22,20,21,21,24,16,24,22,19,16,23,24,21,21,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,11 13,2,0.11955104896911369,0.04494194821859372,-2.1558359512707743,8.868,3 13,2,0.11690554041578831,0.02476944489186434,-2.183680552295056,7.36
20,10,500,40,15,25,1,2.0,15,21,24,24,16,15,20,22,22,22,24,17,21,17,24,22,23,23,18,15,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,3 5,2,0.11756251912011825,0.01856351231702321,-2.1844333814951096,7.458,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,9 5,2,0.11798852990534199,0.02497702676677159,-2.1786985720990155,7.414,1 4,2,0.1111899510606312,0.034918348616555496,-2.233982638909986,5.326,9 4,2,0.11474482564090643,0.03194481331318605,-2.19925676485946,6.644,4 15,2,0.11291859402835387,0.0330521794345016,-2.2203364023671885,6.16
20,10,500,40,15,25,1,2.0,24,19,20,17,22,23,15,23,18,19,15,22,24,15,15,22,18,16,17,17,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,18 11,2,0.11657562695790906,0.04151100515849429,-2.18863446386118,6.652,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,0 17,2,0.11631218148341728,0.037464950950203524,-2.185180214747684,5.408,17 11,2,0.11835398236121883,0.019578096264939282,-2.1722519267664846,6.876,17 18,2,0.11732061162546291,0.021594688030345113,-2.1787065321182464,6.752,18 4,2,0.11395379735997598,0.023769604742937232,-2.2098975162044106,5.86,18 4,2,0.11395379735997598,0.023769604742937232,-2.2098975162044106,5.86,3 11,2,0.11556131413135708,0.023142203462059925,-2.1957978059271395,6.516
